Event,Time,Value
program_start,148676.25544875,1
sampling_backend,148676.256759041,pyg-lib
nbr_training_datapoints,148676.257072916,140
epoch_start,148677.700218,1
cpu_utilization_percentage,148677.712230458,97.1
ram_usage_mb,148677.712236166,564.6875
start_batch_fetch,148677.712284166,1
end_batch_fetch,148677.712932666,1
batch_nbr_nodes_total,148677.712942416,291
batch_nbr_edges_total,148677.712947041,469
batch_nbr_seed_nodes,148677.712952458,30
start_batch_processing,148677.712954291,1
batch_train_loss,148677.71389875,1.9751932621002197
end_batch_processing,148677.714679875,1
start_batch_fetch,148677.714683083,1
end_batch_fetch,148677.715047541,1
batch_nbr_nodes_total,148677.715053291,388
batch_nbr_edges_total,148677.715056541,609
batch_nbr_seed_nodes,148677.715060583,30
start_batch_processing,148677.715062208,1
batch_train_loss,148677.715799041,1.9453288316726685
end_batch_processing,148677.716418625,1
start_batch_fetch,148677.716421958,1
end_batch_fetch,148677.716978708,1
batch_nbr_nodes_total,148677.716990916,349
batch_nbr_edges_total,148677.7169975,582
batch_nbr_seed_nodes,148677.717005625,30
start_batch_processing,148677.717008625,1
batch_train_loss,148677.7180875,1.925896406173706
end_batch_processing,148677.718965833,1
start_batch_fetch,148677.718969583,1
end_batch_fetch,148677.719446916,1
batch_nbr_nodes_total,148677.719453458,382
batch_nbr_edges_total,148677.719461458,629
batch_nbr_seed_nodes,148677.719465708,30
start_batch_processing,148677.719467291,1
batch_train_loss,148677.720471041,1.9426873922348022
end_batch_processing,148677.721196333,1
epoch_end,148677.721205208,1
start_validation_accuracy,148677.7212065,1
validation_accuracy,148677.726676708,0.15600000501640873
validation_loss,148677.726680416,1.9441523551940918
end_validation_accuracy,148677.726682458,1
start_saving_weights,148677.726684125,1
end_saving_weights,148677.726686458,1
epoch_start,148677.726689958,1
start_batch_fetch,148677.726726166,1
end_batch_fetch,148677.727167833,1
batch_nbr_nodes_total,148677.727178125,296
batch_nbr_edges_total,148677.727182791,469
batch_nbr_seed_nodes,148677.727189291,30
start_batch_processing,148677.727191375,1
batch_train_loss,148677.728088958,1.940291166305542
end_batch_processing,148677.728941166,1
start_batch_fetch,148677.728946458,1
end_batch_fetch,148677.729383416,1
batch_nbr_nodes_total,148677.72938925,392
batch_nbr_edges_total,148677.729392208,608
batch_nbr_seed_nodes,148677.729396333,30
start_batch_processing,148677.729397708,1
batch_train_loss,148677.730090083,1.9226455688476562
end_batch_processing,148677.730626208,1
start_batch_fetch,148677.730628541,1
end_batch_fetch,148677.730927666,1
batch_nbr_nodes_total,148677.730931916,340
batch_nbr_edges_total,148677.730934583,577
batch_nbr_seed_nodes,148677.730938291,30
start_batch_processing,148677.730939583,1
batch_train_loss,148677.731581875,1.898264765739441
end_batch_processing,148677.732514291,1
start_batch_fetch,148677.732516958,1
end_batch_fetch,148677.732904,1
batch_nbr_nodes_total,148677.732912875,382
batch_nbr_edges_total,148677.732915333,623
batch_nbr_seed_nodes,148677.732918958,30
start_batch_processing,148677.732920208,1
batch_train_loss,148677.733667375,1.9299732446670532
end_batch_processing,148677.73432625,1
epoch_end,148677.734336916,1
start_validation_accuracy,148677.734338208,1
validation_accuracy,148677.740088333,0.1940000061686227
validation_loss,148677.7400935,1.9344358444213867
end_validation_accuracy,148677.740095958,1
start_saving_weights,148677.740098,1
end_saving_weights,148677.740100166,1
epoch_start,148677.740104166,1
start_batch_fetch,148677.740141208,1
end_batch_fetch,148677.74052275,1
batch_nbr_nodes_total,148677.740529291,291
batch_nbr_edges_total,148677.740532791,469
batch_nbr_seed_nodes,148677.740537291,30
start_batch_processing,148677.740539,1
batch_train_loss,148677.741242875,1.919787049293518
end_batch_processing,148677.742052708,1
start_batch_fetch,148677.742060041,1
end_batch_fetch,148677.742488458,1
batch_nbr_nodes_total,148677.742499166,400
batch_nbr_edges_total,148677.742501916,609
batch_nbr_seed_nodes,148677.742505416,30
start_batch_processing,148677.74250675,1
batch_train_loss,148677.74332575,1.9037039279937744
end_batch_processing,148677.743982208,1
start_batch_fetch,148677.743984416,1
end_batch_fetch,148677.744323333,1
batch_nbr_nodes_total,148677.744328125,355
batch_nbr_edges_total,148677.744330875,579
batch_nbr_seed_nodes,148677.74433475,30
start_batch_processing,148677.744338875,1
batch_train_loss,148677.7450335,1.8707294464111328
end_batch_processing,148677.745617916,1
start_batch_fetch,148677.745620291,1
end_batch_fetch,148677.745954583,1
batch_nbr_nodes_total,148677.745958666,369
batch_nbr_edges_total,148677.745961416,618
batch_nbr_seed_nodes,148677.745964833,30
