Event,Time,Value
program_start,148684.327794666,1
sampling_backend,148684.329193708,pyg-lib
nbr_training_datapoints,148684.329546,140
epoch_start,148685.862882916,1
cpu_utilization_percentage,148685.883216583,100.4
ram_usage_mb,148685.883229041,575.453125
start_batch_fetch,148685.8832905,1
end_batch_fetch,148685.884485416,1
batch_nbr_nodes_total,148685.8845015,296
batch_nbr_edges_total,148685.884508208,469
batch_nbr_seed_nodes,148685.884515958,30
start_batch_processing,148685.884518583,1
batch_train_loss,148685.886134208,1.972751259803772
end_batch_processing,148685.887489125,1
start_batch_fetch,148685.887494958,1
end_batch_fetch,148685.888464791,1
batch_nbr_nodes_total,148685.888479833,390
batch_nbr_edges_total,148685.88848475,609
batch_nbr_seed_nodes,148685.888494916,30
start_batch_processing,148685.888497458,1
batch_train_loss,148685.890024166,1.9430034160614014
end_batch_processing,148685.89129775,1
start_batch_fetch,148685.891302291,1
end_batch_fetch,148685.891914458,1
batch_nbr_nodes_total,148685.891921375,348
batch_nbr_edges_total,148685.891925708,579
batch_nbr_seed_nodes,148685.891931583,30
start_batch_processing,148685.891933666,1
batch_train_loss,148685.893028583,1.928276538848877
end_batch_processing,148685.893859333,1
start_batch_fetch,148685.893863208,1
end_batch_fetch,148685.8943945,1
batch_nbr_nodes_total,148685.894402666,387
batch_nbr_edges_total,148685.894407791,626
batch_nbr_seed_nodes,148685.89441375,30
start_batch_processing,148685.894415916,1
batch_train_loss,148685.895363583,1.9435120820999146
end_batch_processing,148685.896951625,1
epoch_end,148685.896985083,1
start_validation_accuracy,148685.896987375,1
validation_accuracy,148685.904325625,0.15600000494388772
validation_loss,148685.904331166,1.9438320398330688
end_validation_accuracy,148685.904334083,1
start_saving_weights,148685.904336375,1
end_saving_weights,148685.904339041,1
epoch_start,148685.904343416,1
start_batch_fetch,148685.904381875,1
end_batch_fetch,148685.904910833,1
batch_nbr_nodes_total,148685.904921625,293
batch_nbr_edges_total,148685.904925791,469
batch_nbr_seed_nodes,148685.904934875,30
start_batch_processing,148685.904936708,1
batch_train_loss,148685.905847541,1.9369089603424072
end_batch_processing,148685.906660916,1
start_batch_fetch,148685.906669458,1
end_batch_fetch,148685.907112708,1
batch_nbr_nodes_total,148685.907123458,391
batch_nbr_edges_total,148685.907127583,608
batch_nbr_seed_nodes,148685.907132708,30
start_batch_processing,148685.907134583,1
batch_train_loss,148685.907890666,1.9210984706878662
end_batch_processing,148685.908650375,1
start_batch_fetch,148685.908653125,1
end_batch_fetch,148685.909001916,1
batch_nbr_nodes_total,148685.909006875,347
batch_nbr_edges_total,148685.90901,574
batch_nbr_seed_nodes,148685.909014375,30
start_batch_processing,148685.909016,1
batch_train_loss,148685.909723458,1.8977344036102295
end_batch_processing,148685.910310208,1
start_batch_fetch,148685.910312708,1
end_batch_fetch,148685.910639583,1
batch_nbr_nodes_total,148685.910644833,377
batch_nbr_edges_total,148685.910647916,624
batch_nbr_seed_nodes,148685.910652125,30
start_batch_processing,148685.910653666,1
batch_train_loss,148685.911398541,1.9317569732666016
end_batch_processing,148685.912091791,1
epoch_end,148685.912106166,1
start_validation_accuracy,148685.912107875,1
validation_accuracy,148685.917883208,0.188000005956159
validation_loss,148685.917887416,1.9356765747070312
end_validation_accuracy,148685.917889958,1
start_saving_weights,148685.917892166,1
end_saving_weights,148685.917894666,1
epoch_start,148685.9178985,1
start_batch_fetch,148685.917934666,1
end_batch_fetch,148685.918329291,1
batch_nbr_nodes_total,148685.918335583,291
batch_nbr_edges_total,148685.918339083,469
batch_nbr_seed_nodes,148685.918343791,30
start_batch_processing,148685.918345625,1
batch_train_loss,148685.919037416,1.9170838594436646
end_batch_processing,148685.919703208,1
start_batch_fetch,148685.919705958,1
end_batch_fetch,148685.920070041,1
batch_nbr_nodes_total,148685.920074458,395
batch_nbr_edges_total,148685.920077583,609
batch_nbr_seed_nodes,148685.920081875,30
start_batch_processing,148685.920083375,1
batch_train_loss,148685.92078175,1.902662992477417
end_batch_processing,148685.921426708,1
start_batch_fetch,148685.921429375,1
end_batch_fetch,148685.921780416,1
batch_nbr_nodes_total,148685.921785541,354
batch_nbr_edges_total,148685.921788833,576
batch_nbr_seed_nodes,148685.921793208,30
start_batch_processing,148685.921794833,1
batch_train_loss,148685.922471875,1.8700904846191406
end_batch_processing,148685.923074333,1
start_batch_fetch,148685.923077958,1
end_batch_fetch,148685.923445125,1
