         35336946 function calls (34456314 primitive calls) in 20.417 seconds

   Ordered by: cumulative time
   List reduced from 1171 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   210211    0.069    0.000    0.171    0.000 __init__.py:463(_unpack_structure_header)
        5    0.000    0.000    0.167    0.033 process.py:110(start)
        5    0.000    0.000    0.167    0.033 context.py:286(_Popen)
        5    0.000    0.000    0.166    0.033 popen_spawn_posix.py:30(__init__)
        5    0.000    0.000    0.166    0.033 popen_fork.py:15(__init__)
        5    0.000    0.000    0.165    0.033 popen_spawn_posix.py:38(_launch)
7544/7536    0.003    0.000    0.164    0.000 __init__.py:363(_get_ident)
      360    0.001    0.000    0.163    0.000 _tensor.py:592(backward)
  2461231    0.161    0.000    0.161    0.000 {method 'append' of 'list' objects}
   609297    0.134    0.000    0.159    0.000 _data.py:74(_super_getitem_single)
      815    0.004    0.000    0.148    0.000 {method 'dump' of '_pickle.Pickler' objects}
       10    0.000    0.000    0.146    0.015 reduction.py:58(dump)
        5    0.000    0.000    0.142    0.028 reductions.py:595(reduce_storage)
        5    0.000    0.000    0.142    0.028 storage.py:427(wrapper)
        5    0.000    0.000    0.142    0.028 storage.py:524(_share_filename_cpu_)
        5    0.142    0.028    0.142    0.028 {function UntypedStorage._share_filename_cpu_ at 0x10a02a200}
      900    0.008    0.000    0.138    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_o1jpk280.py:116(propagate)
   848396    0.092    0.000    0.137    0.000 inspect.py:306(ismethod)
2554225/2553955    0.127    0.000    0.128    0.000 {built-in method builtins.len}
      360    0.003    0.000    0.122    0.000 __init__.py:243(backward)
   827161    0.096    0.000    0.115    0.000 _conf.py:33(iter_items)
      360    0.001    0.000    0.114    0.000 graph.py:815(_engine_run_backward)
      360    0.107    0.000    0.107    0.000 {method 'run_backward' of 'torch._C._EngineBase' objects}
      450    0.098    0.000    0.105    0.000 shape_base.py:372(stack)
     6866    0.007    0.000    0.100    0.000 __init__.py:1025(cpu_percent)
      900    0.002    0.000    0.098    0.000 message_passing.py:577(aggregate)
      900    0.018    0.000    0.089    0.000 gcn_conv.py:45(gcn_norm)
     6097    0.001    0.000    0.086    0.000 __init__.py:775(create_time)
   210211    0.036    0.000    0.081    0.000 __init__.py:281(read)
      360    0.002    0.000    0.076    0.000 adam.py:865(adam)
      630    0.001    0.000    0.071    0.000 session.py:122(_connect)
      360    0.022    0.000    0.071    0.000 adam.py:344(_single_tensor_adam)
      630    0.003    0.000    0.070    0.000 workspace.py:149(_connect)
   424198    0.047    0.000    0.069    0.000 functools.py:424(_unwrap_partial)
      900    0.001    0.000    0.065    0.000 experimental.py:114(wrapper)
   420422    0.064    0.000    0.064    0.000 __init__.py:507(pop_u16)
     6866    0.004    0.000    0.063    0.000 _psosx.py:463(cpu_times)
      630    0.001    0.000    0.062    0.000 _pool.py:657(acquire)
      900    0.001    0.000    0.062    0.000 base.py:101(__call__)
   210211    0.037    0.000    0.061    0.000 __init__.py:284(read_u8)
      630    0.001    0.000    0.061    0.000 _pool.py:316(_acquire)
      631    0.001    0.000    0.060    0.000 _bolt.py:825(send_all)
   217246    0.037    0.000    0.059    0.000 __init__.py:1517(debug)
      180    0.000    0.000    0.056    0.000 dataloader.py:480(__iter__)
   199859    0.056    0.000    0.056    0.000 {built-in method numpy.frombuffer}
   417898    0.041    0.000    0.056    0.000 result.py:244(<genexpr>)
 1171/900    0.000    0.000    0.054    0.000 {built-in method builtins.iter}
   842126    0.053    0.000    0.053    0.000 _bolt_socket.py:371(_socket)
      631    0.001    0.000    0.053    0.000 _bolt.py:821(_send_all)
       89    0.000    0.000    0.052    0.001 base.py:32(_reset)
    91/90    0.002    0.000    0.052    0.001 dataloader.py:1229(_reset)
      900    0.020    0.000    0.051    0.000 loop.py:585(add_remaining_self_loops)
        1    0.000    0.000    0.051    0.051 _pool.py:227(connection_creator)
        1    0.000    0.000    0.051    0.051 _pool.py:637(opener)
        1    0.000    0.000    0.051    0.051 _bolt.py:339(open)
      900    0.001    0.000    0.050    0.000 linear.py:121(forward)
   210211    0.034    0.000    0.050    0.000 __init__.py:278(reset)
   465728    0.042    0.000    0.049    0.000 {built-in method builtins.getattr}
     6871    0.002    0.000    0.049    0.000 _psosx.py:378(_get_pidtaskinfo)
     1350    0.047    0.000    0.047    0.000 {built-in method torch._C._nn.linear}
     6871    0.046    0.000    0.046    0.000 {built-in method psutil._psutil_osx.proc_pidtaskinfo_oneshot}
   210211    0.045    0.000    0.045    0.000 __init__.py:492(read)
        1    0.000    0.000    0.044    0.044 CPU_utilization_logger.py:5(find_neo4j_process)
      682    0.000    0.000    0.044    0.000 __init__.py:1512(process_iter)


