         11716701 function calls (11685442 primitive calls) in 32.038 seconds

   Ordered by: cumulative time
   List reduced from 679 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   32.280   10.760 threading.py:1117(join)
        3    0.000    0.000   32.242   10.747 threading.py:1155(_wait_for_tstate_lock)
   692/67    0.082    0.000   32.035    0.478 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   32.007   32.007 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   32.007   32.007 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   32.007   32.007 threading.py:1001(run)
        1    0.000    0.000   32.007   32.007 CPU_utilization_logger.py:88(monitor)
        1    0.011    0.011   32.007   32.007 Training.py:354(_start_training)
      630    0.014    0.000   22.677    0.036 dataloader.py:728(__next__)
      630    0.004    0.000   22.520    0.036 dataloader.py:787(_next_data)
      540    0.014    0.000   22.513    0.042 node_loader.py:143(collate_fn)
      540    0.011    0.000   22.497    0.042 fetch.py:47(fetch)
       90    0.106    0.001   21.250    0.236 Training.py:166(_evaluate_split)
       90    0.255    0.003   21.136    0.235 evaluate.py:36(evaluate)
    51930    0.041    0.000   19.716    0.000 _common.py:191(inner)
      540    0.013    0.000   19.159    0.035 node_loader.py:154(filter_fn)
      540    0.013    0.000   19.089    0.035 utils.py:209(filter_custom_store)
      540    0.021    0.000   18.931    0.035 feature_store.py:344(multi_get_tensor)
    48420    0.069    0.000   18.751    0.000 _bolt.py:849(fetch_message)
      540    1.412    0.003   18.750    0.035 Neo4jFS.py:136(_multi_get_tensor)
    48420    0.085    0.000   17.957    0.000 _common.py:76(pop)
    47250    0.070    0.000   17.707    0.000 result.py:392(__iter__)
      540    1.138    0.002   17.010    0.032 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    48420    0.096    0.000   16.195    0.000 _common.py:47(_buffer_one_chunk)
   127629    0.184    0.000   16.061    0.000 _common.py:334(receive_into_buffer)
   127899    0.089    0.000   15.821    0.000 _bolt_socket.py:460(recv_into)
