         13271221 function calls (12956612 primitive calls) in 15.243 seconds

   Ordered by: cumulative time
   List reduced from 1164 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1828    0.000    0.000    0.143    0.000 __init__.py:775(create_time)
      360    0.001    0.000    0.134    0.000 _tensor.py:592(backward)
      263    0.000    0.000    0.128    0.000 __init__.py:1482(pids)
    80669    0.026    0.000    0.121    0.000 __init__.py:456(unpack_structure_header)
      360    0.003    0.000    0.119    0.000 __init__.py:243(backward)
      263    0.001    0.000    0.119    0.000 _psosx.py:319(pids)
    272/5    0.002    0.000    0.118    0.024 threading.py:637(wait)
      263    0.117    0.000    0.117    0.000 {built-in method psutil._psutil_osx.pids}
    81477    0.056    0.000    0.115    0.000 inspect.py:391(_has_code_flag)
      270    0.000    0.000    0.115    0.000 result.py:434(_attach)
      360    0.001    0.000    0.111    0.000 graph.py:815(_engine_run_backward)
      360    0.109    0.000    0.109    0.000 {method 'run_backward' of 'torch._C._EngineBase' objects}
      900    0.002    0.000    0.105    0.000 message_passing.py:577(aggregate)
     2369    0.001    0.000    0.104    0.000 __init__.py:313(__init__)
     2096    0.004    0.000    0.101    0.000 __init__.py:1025(cpu_percent)
      900    0.018    0.000    0.094    0.000 gcn_conv.py:45(gcn_norm)
     2369    0.003    0.000    0.091    0.000 __init__.py:316(_init)
     1350    0.085    0.000    0.091    0.000 {built-in method torch._C._nn.linear}
   161622    0.090    0.000    0.090    0.000 {method 'settimeout' of '_socket.socket' objects}
      900    0.001    0.000    0.087    0.000 linear.py:121(forward)
     2369    0.001    0.000    0.087    0.000 __init__.py:363(_get_ident)
1596938/1594958    0.082    0.000    0.086    0.000 {built-in method builtins.isinstance}
    81477    0.038    0.000    0.084    0.000 inspect.py:412(_has_coroutine_mark)
      716    0.012    0.000    0.083    0.000 {built-in method _pickle.loads}
   222291    0.048    0.000    0.081    0.000 _data.py:158(index)
      360    0.002    0.000    0.078    0.000 adam.py:865(adam)
      360    0.023    0.000    0.072    0.000 adam.py:344(_single_tensor_adam)
    80669    0.028    0.000    0.070    0.000 __init__.py:463(_unpack_structure_header)
     2881    0.002    0.000    0.069    0.000 {method 'item' of 'torch._C.TensorBase' objects}
   886170    0.063    0.000    0.063    0.000 {method 'append' of 'list' objects}
      900    0.001    0.000    0.060    0.000 experimental.py:114(wrapper)
   222471    0.049    0.000    0.059    0.000 _data.py:74(_super_getitem_single)
      900    0.002    0.000    0.057    0.000 base.py:101(__call__)
   325908    0.038    0.000    0.057    0.000 inspect.py:306(ismethod)
        2    0.000    0.000    0.054    0.027 CPU_utilization_logger.py:118(burst)
     1800    0.006    0.000    0.052    0.000 _scatter.py:14(scatter)
      180    0.000    0.000    0.051    0.000 dataloader.py:480(__iter__)
927932/927662    0.050    0.000    0.051    0.000 {built-in method builtins.len}
  811/540    0.000    0.000    0.050    0.000 {built-in method builtins.iter}
    91/90    0.001    0.000    0.048    0.001 dataloader.py:1229(_reset)
     1800    0.003    0.000    0.047    0.000 reductions.py:553(rebuild_storage_filename)
      900    0.022    0.000    0.041    0.000 loop.py:585(add_remaining_self_loops)
     1260    0.002    0.000    0.039    0.000 profiler.py:770(__enter__)
     1800    0.035    0.000    0.035    0.000 {built-in method _new_shared_filename_cpu}
      450    0.001    0.000    0.035    0.000 loss.py:1296(forward)
     2096    0.001    0.000    0.035    0.000 _psosx.py:463(cpu_times)
      450    0.001    0.000    0.034    0.000 functional.py:3404(cross_entropy)
    80669    0.015    0.000    0.033    0.000 __init__.py:281(read)
      450    0.032    0.000    0.032    0.000 {built-in method torch._C._nn.cross_entropy_loss}
     2100    0.001    0.000    0.030    0.000 _psosx.py:378(_get_pidtaskinfo)
      900    0.005    0.000    0.030    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_pcch7bnq.py:34(collect)
     2100    0.029    0.000    0.029    0.000 {built-in method psutil._psutil_osx.proc_pidtaskinfo_oneshot}
   162954    0.019    0.000    0.029    0.000 functools.py:424(_unwrap_partial)
      900    0.000    0.000    0.028    0.000 basic.py:19(forward)
     1260    0.004    0.000    0.027    0.000 profiler.py:776(__exit__)
       90    0.014    0.000    0.027    0.000 Neo4jAbstractGS.py:162(build_topo_etl)
   161338    0.026    0.000    0.026    0.000 __init__.py:507(pop_u16)
      720    0.001    0.000    0.026    0.000 __init__.py:669(update)
    80669    0.015    0.000    0.025    0.000 __init__.py:284(read_u8)
      900    0.000    0.000    0.025    0.000 base.py:173(reduce)
      450    0.024    0.000    0.024    0.000 {built-in method torch.isin}
   160254    0.017    0.000    0.024    0.000 result.py:244(<genexpr>)
      720    0.024    0.000    0.024    0.000 {built-in method _collections._count_elements}
    83744    0.016    0.000    0.023    0.000 __init__.py:1517(debug)
   180195    0.018    0.000    0.023    0.000 {built-in method builtins.getattr}


