Event,Time,Value
program_start,148038.233968916,1
nbr_training_datapoints,148038.240761541,140
epoch_start,148039.730819458,1
cpu_utilization_percentage,148039.737082041,100.2
ram_usage_mb,148039.737092,567.34375
start_batch_fetch,148039.73718025,1
end_batch_fetch,148039.769925375,1
batch_nbr_nodes_total,148039.769938083,359
batch_nbr_edges_total,148039.769943083,579
batch_nbr_seed_nodes,148039.769949833,30
start_batch_processing,148039.769951958,1
batch_train_loss,148039.77112425,1.9546672105789185
end_batch_processing,148039.772077,1
start_batch_fetch,148039.772081875,1
end_batch_fetch,148039.811987833,1
batch_nbr_nodes_total,148039.81199625,350
batch_nbr_edges_total,148039.812000291,531
batch_nbr_seed_nodes,148039.812006,30
start_batch_processing,148039.812007708,1
batch_train_loss,148039.812872375,1.9518601894378662
end_batch_processing,148039.813640125,1
start_batch_fetch,148039.813644333,1
end_batch_fetch,148039.848129791,1
batch_nbr_nodes_total,148039.848138041,359
batch_nbr_edges_total,148039.848141458,606
batch_nbr_seed_nodes,148039.848146333,30
start_batch_processing,148039.848147791,1
batch_train_loss,148039.849013541,1.9439260959625244
end_batch_processing,148039.8496965,1
start_batch_fetch,148039.849699958,1
end_batch_fetch,148039.887193833,1
batch_nbr_nodes_total,148039.8872025,396
batch_nbr_edges_total,148039.887205708,658
batch_nbr_seed_nodes,148039.887210208,30
start_batch_processing,148039.887211541,1
batch_train_loss,148039.888030083,1.9333568811416626
end_batch_processing,148039.888666083,1
epoch_end,148039.8886775,1
start_validation_accuracy,148039.888679541,1
validation_accuracy,148040.216082166,0.13600000428402279
validation_loss,148040.2160875,1.9461885690689087
end_validation_accuracy,148040.216089708,1
start_saving_weights,148040.216091958,1
end_saving_weights,148040.216094375,1
epoch_start,148040.216098333,1
start_batch_fetch,148040.21613725,1
end_batch_fetch,148040.246138125,1
batch_nbr_nodes_total,148040.246147083,364
batch_nbr_edges_total,148040.246151,582
batch_nbr_seed_nodes,148040.246155458,30
start_batch_processing,148040.246156958,1
batch_train_loss,148040.246971958,1.933007001876831
end_batch_processing,148040.247666208,1
start_batch_fetch,148040.247669375,1
end_batch_fetch,148040.275383958,1
batch_nbr_nodes_total,148040.275391666,349
batch_nbr_edges_total,148040.275394666,531
batch_nbr_seed_nodes,148040.275398666,30
start_batch_processing,148040.2754,1
batch_train_loss,148040.276179375,1.931205153465271
end_batch_processing,148040.276849125,1
start_batch_fetch,148040.276851666,1
end_batch_fetch,148040.306043208,1
batch_nbr_nodes_total,148040.3060505,361
batch_nbr_edges_total,148040.306053625,601
batch_nbr_seed_nodes,148040.306057875,30
start_batch_processing,148040.306059375,1
batch_train_loss,148040.306777458,1.9198386669158936
end_batch_processing,148040.30735475,1
start_batch_fetch,148040.307357208,1
end_batch_fetch,148040.340752958,1
batch_nbr_nodes_total,148040.340762541,404
batch_nbr_edges_total,148040.340765916,658
batch_nbr_seed_nodes,148040.340770625,30
start_batch_processing,148040.340772208,1
batch_train_loss,148040.341628833,1.9101494550704956
end_batch_processing,148040.342418833,1
epoch_end,148040.34242925,1
start_validation_accuracy,148040.342430833,1
validation_accuracy,148040.685596791,0.16400000510630428
validation_loss,148040.685601958,1.937295913696289
end_validation_accuracy,148040.685604041,1
start_saving_weights,148040.685606,1
end_saving_weights,148040.685608291,1
epoch_start,148040.685612916,1
start_batch_fetch,148040.685660958,1
end_batch_fetch,148040.716154291,1
batch_nbr_nodes_total,148040.71616975,359
batch_nbr_edges_total,148040.716178083,582
batch_nbr_seed_nodes,148040.716183083,30
start_batch_processing,148040.716184541,1
batch_train_loss,148040.71729325,1.9154878854751587
end_batch_processing,148040.718091166,1
start_batch_fetch,148040.718097375,1
cpu_utilization_percentage,148040.750335041,56.2
ram_usage_mb,148040.750339833,571.734375
end_batch_fetch,148040.758132916,1
batch_nbr_nodes_total,148040.758141458,356
batch_nbr_edges_total,148040.758145916,534
batch_nbr_seed_nodes,148040.758153625,30
start_batch_processing,148040.758155375,1
batch_train_loss,148040.7589905,1.9116952419281006
end_batch_processing,148040.759707333,1
start_batch_fetch,148040.759709625,1
end_batch_fetch,148040.789285041,1
batch_nbr_nodes_total,148040.789292291,367
batch_nbr_edges_total,148040.789295541,606
batch_nbr_seed_nodes,148040.789299583,30
start_batch_processing,148040.7893015,1
batch_train_loss,148040.790069041,1.8962780237197876
end_batch_processing,148040.790700875,1
start_batch_fetch,148040.790705291,1
end_batch_fetch,148040.822294916,1
batch_nbr_nodes_total,148040.822301375,397
batch_nbr_edges_total,148040.822304583,657
batch_nbr_seed_nodes,148040.822308583,30
start_batch_processing,148040.822309791,1
batch_train_loss,148040.823050333,1.8892122507095337
end_batch_processing,148040.823641708,1
epoch_end,148040.823651125,1
start_validation_accuracy,148040.823652958,1
validation_accuracy,148041.149684291,0.1900000059786329
validation_loss,148041.149689625,1.9282097816467285
end_validation_accuracy,148041.14969175,1
start_saving_weights,148041.149697958,1
end_saving_weights,148041.149700083,1
epoch_start,148041.149703666,1
start_batch_fetch,148041.149754041,1
end_batch_fetch,148041.182983166,1
batch_nbr_nodes_total,148041.182991541,363
batch_nbr_edges_total,148041.182994666,582
